circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:5.759586531581287 counts: {'0000': 447, '0001': 81, '0010': 1541, '0011': 108, '0100': 164, '0101': 33, '0110': 431, '0111': 85, '1000': 467, '1001': 100, '1010': 3099, '1011': 266, '1100': 258, '1101': 49, '1110': 768, '1111': 103}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:6.021385919380436 counts: {'0000': 512, '0001': 91, '0010': 1828, '0011': 188, '0100': 175, '0101': 54, '0110': 356, '0111': 94, '1000': 509, '1001': 85, '1010': 2680, '1011': 271, '1100': 291, '1101': 92, '1110': 664, '1111': 110}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:0.0 counts: {'0000': 354, '0001': 132, '0010': 1203, '0011': 214, '0100': 131, '0101': 52, '0110': 384, '0111': 77, '1000': 503, '1001': 167, '1010': 3234, '1011': 641, '1100': 181, '1101': 58, '1110': 557, '1111': 112}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:0.2617993877991494 counts: {'0000': 355, '0001': 164, '0010': 1292, '0011': 246, '0100': 146, '0101': 92, '0110': 412, '0111': 87, '1000': 417, '1001': 230, '1010': 2873, '1011': 508, '1100': 183, '1101': 163, '1110': 680, '1111': 152}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:0.5235987755982988 counts: {'0000': 409, '0001': 115, '0010': 1597, '0011': 268, '0100': 160, '0101': 50, '0110': 360, '0111': 81, '1000': 372, '1001': 115, '1010': 3108, '1011': 413, '1100': 257, '1101': 85, '1110': 525, '1111': 85}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:0.7853981633974483 counts: {'0000': 398, '0001': 157, '0010': 1403, '0011': 271, '0100': 149, '0101': 69, '0110': 454, '0111': 92, '1000': 423, '1001': 205, '1010': 2844, '1011': 391, '1100': 231, '1101': 141, '1110': 655, '1111': 117}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:1.0471975511965976 counts: {'0000': 426, '0001': 124, '0010': 1637, '0011': 283, '0100': 162, '0101': 44, '0110': 403, '0111': 63, '1000': 399, '1001': 153, '1010': 2979, '1011': 335, '1100': 275, '1101': 83, '1110': 569, '1111': 65}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:1.308996938995747 counts: {'0000': 372, '0001': 213, '0010': 1513, '0011': 289, '0100': 143, '0101': 94, '0110': 397, '0111': 92, '1000': 424, '1001': 228, '1010': 2638, '1011': 461, '1100': 197, '1101': 149, '1110': 660, '1111': 130}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:1.5707963267948966 counts: {'0000': 522, '0001': 137, '0010': 1513, '0011': 265, '0100': 145, '0101': 49, '0110': 236, '0111': 92, '1000': 500, '1001': 176, '1010': 2912, '1011': 533, '1100': 257, '1101': 97, '1110': 452, '1111': 114}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:1.832595714594046 counts: {'0000': 510, '0001': 152, '0010': 1413, '0011': 260, '0100': 142, '0101': 48, '0110': 243, '0111': 83, '1000': 553, '1001': 208, '1010': 2967, '1011': 505, '1100': 258, '1101': 80, '1110': 433, '1111': 145}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:2.0943951023931953 counts: {'0000': 369, '0001': 100, '0010': 1995, '0011': 197, '0100': 189, '0101': 59, '0110': 405, '0111': 71, '1000': 367, '1001': 94, '1010': 2641, '1011': 279, '1100': 277, '1101': 108, '1110': 704, '1111': 145}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:2.356194490192345 counts: {'0000': 304, '0001': 100, '0010': 823, '0011': 171, '0100': 202, '0101': 39, '0110': 327, '0111': 81, '1000': 676, '1001': 164, '1010': 3282, '1011': 617, '1100': 379, '1101': 77, '1110': 656, '1111': 102}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:2.617993877991494 counts: {'0000': 346, '0001': 109, '0010': 1507, '0011': 257, '0100': 179, '0101': 68, '0110': 346, '0111': 112, '1000': 310, '1001': 130, '1010': 2669, '1011': 636, '1100': 299, '1101': 121, '1110': 727, '1111': 184}
