circuit: inverseQFT4 qubit: 0 theta: 0.0 phi:5.235987755982988 counts: {'0000': 393, '0001': 37, '0010': 2180, '0011': 203, '0100': 194, '0101': 22, '0110': 170, '0111': 28, '1000': 170, '1001': 51, '1010': 1961, '1011': 250, '1100': 1122, '1101': 80, '1110': 1058, '1111': 81}
circuit: inverseQFT4 qubit: 0 theta: 0.0 phi:5.497787143782138 counts: {'0000': 369, '0001': 105, '0010': 2842, '0011': 141, '0100': 436, '0101': 37, '0110': 301, '0111': 39, '1000': 152, '1001': 48, '1010': 1662, '1011': 148, '1100': 656, '1101': 70, '1110': 902, '1111': 92}
circuit: inverseQFT4 qubit: 0 theta: 0.0 phi:5.759586531581287 counts: {'0000': 317, '0001': 31, '0010': 2141, '0011': 105, '0100': 286, '0101': 25, '0110': 328, '0111': 19, '1000': 200, '1001': 27, '1010': 1972, '1011': 117, '1100': 921, '1101': 84, '1110': 1390, '1111': 37}
circuit: inverseQFT4 qubit: 0 theta: 0.0 phi:6.021385919380436 counts: {'0000': 396, '0001': 43, '0010': 1678, '0011': 121, '0100': 312, '0101': 35, '0110': 195, '0111': 52, '1000': 176, '1001': 46, '1010': 2138, '1011': 184, '1100': 1191, '1101': 94, '1110': 1257, '1111': 82}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:0.0 counts: {'0000': 305, '0001': 44, '0010': 1275, '0011': 219, '0100': 377, '0101': 31, '0110': 229, '0111': 32, '1000': 452, '1001': 38, '1010': 2043, '1011': 262, '1100': 1616, '1101': 94, '1110': 912, '1111': 71}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:0.2617993877991494 counts: {'0000': 300, '0001': 36, '0010': 1837, '0011': 103, '0100': 292, '0101': 33, '0110': 327, '0111': 25, '1000': 204, '1001': 30, '1010': 1957, '1011': 178, '1100': 890, '1101': 97, '1110': 1596, '1111': 95}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:0.5235987755982988 counts: {'0000': 323, '0001': 52, '0010': 1628, '0011': 114, '0100': 292, '0101': 42, '0110': 239, '0111': 53, '1000': 176, '1001': 72, '1010': 2225, '1011': 210, '1100': 1041, '1101': 109, '1110': 1291, '1111': 133}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:0.7853981633974483 counts: {'0000': 327, '0001': 40, '0010': 1202, '0011': 134, '0100': 203, '0101': 26, '0110': 212, '0111': 25, '1000': 338, '1001': 35, '1010': 2161, '1011': 296, '1100': 1736, '1101': 104, '1110': 1065, '1111': 96}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:1.0471975511965976 counts: {'0000': 316, '0001': 34, '0010': 1098, '0011': 139, '0100': 292, '0101': 27, '0110': 287, '0111': 35, '1000': 434, '1001': 68, '1010': 2410, '1011': 300, '1100': 1522, '1101': 91, '1110': 866, '1111': 81}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:1.308996938995747 counts: {'0000': 571, '0001': 74, '0010': 1783, '0011': 229, '0100': 291, '0101': 38, '0110': 257, '0111': 56, '1000': 261, '1001': 82, '1010': 1730, '1011': 346, '1100': 946, '1101': 94, '1110': 1088, '1111': 154}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:1.5707963267948966 counts: {'0000': 277, '0001': 61, '0010': 1726, '0011': 164, '0100': 230, '0101': 37, '0110': 361, '0111': 37, '1000': 189, '1001': 49, '1010': 2120, '1011': 179, '1100': 786, '1101': 109, '1110': 1569, '1111': 106}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:1.832595714594046 counts: {'0000': 379, '0001': 58, '0010': 2010, '0011': 292, '0100': 207, '0101': 28, '0110': 183, '0111': 26, '1000': 144, '1001': 56, '1010': 1931, '1011': 363, '1100': 1002, '1101': 99, '1110': 1099, '1111': 123}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:2.0943951023931953 counts: {'0000': 976, '0001': 102, '0010': 1558, '0011': 229, '0100': 946, '0101': 65, '0110': 175, '0111': 66, '1000': 326, '1001': 67, '1010': 995, '1011': 240, '1100': 1418, '1101': 168, '1110': 498, '1111': 171}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:2.356194490192345 counts: {'0000': 747, '0001': 60, '0010': 810, '0011': 164, '0100': 372, '0101': 33, '0110': 124, '0111': 57, '1000': 566, '1001': 57, '1010': 1766, '1011': 210, '1100': 2209, '1101': 153, '1110': 516, '1111': 156}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:2.617993877991494 counts: {'0000': 348, '0001': 95, '0010': 2666, '0011': 429, '0100': 524, '0101': 63, '0110': 349, '0111': 49, '1000': 132, '1001': 43, '1010': 1113, '1011': 237, '1100': 788, '1101': 83, '1110': 984, '1111': 97}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:2.8797932657906435 counts: {'0000': 422, '0001': 55, '0010': 1443, '0011': 213, '0100': 453, '0101': 33, '0110': 373, '0111': 60, '1000': 231, '1001': 40, '1010': 1554, '1011': 230, '1100': 1367, '1101': 123, '1110': 1280, '1111': 123}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:3.141592653589793 counts: {'0000': 519, '0001': 175, '0010': 2674, '0011': 411, '0100': 739, '0101': 132, '0110': 477, '0111': 121, '1000': 211, '1001': 58, '1010': 866, '1011': 173, '1100': 446, '1101': 128, '1110': 662, '1111': 208}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:3.4033920413889422 counts: {'0000': 283, '0001': 29, '0010': 1577, '0011': 110, '0100': 248, '0101': 33, '0110': 289, '0111': 35, '1000': 209, '1001': 25, '1010': 2159, '1011': 160, '1100': 963, '1101': 84, '1110': 1677, '1111': 119}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:3.665191429188092 counts: {'0000': 755, '0001': 67, '0010': 1030, '0011': 161, '0100': 421, '0101': 38, '0110': 180, '0111': 62, '1000': 468, '1001': 49, '1010': 1796, '1011': 227, '1100': 1973, '1101': 131, '1110': 490, '1111': 152}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:3.926990816987241 counts: {'0000': 346, '0001': 31, '0010': 1047, '0011': 112, '0100': 198, '0101': 22, '0110': 199, '0111': 27, '1000': 527, '1001': 88, '1010': 2733, '1011': 305, '1100': 1524, '1101': 88, '1110': 651, '1111': 102}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:4.1887902047863905 counts: {'0000': 412, '0001': 64, '0010': 1989, '0011': 248, '0100': 195, '0101': 20, '0110': 162, '0111': 33, '1000': 166, '1001': 68, '1010': 1964, '1011': 346, '1100': 1027, '1101': 100, '1110': 1093, '1111': 113}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:4.45058959258554 counts: {'0000': 373, '0001': 39, '0010': 1732, '0011': 126, '0100': 223, '0101': 29, '0110': 246, '0111': 28, '1000': 212, '1001': 33, '1010': 2050, '1011': 163, '1100': 913, '1101': 101, '1110': 1639, '1111': 93}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:4.71238898038469 counts: {'0000': 469, '0001': 48, '0010': 1890, '0011': 124, '0100': 280, '0101': 23, '0110': 303, '0111': 22, '1000': 244, '1001': 32, '1010': 1912, '1011': 123, '1100': 854, '1101': 109, '1110': 1506, '1111': 61}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:4.974188368183839 counts: {'0000': 385, '0001': 54, '0010': 1199, '0011': 209, '0100': 372, '0101': 31, '0110': 250, '0111': 38, '1000': 521, '1001': 65, '1010': 2074, '1011': 297, '1100': 1459, '1101': 92, '1110': 874, '1111': 80}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:5.235987755982988 counts: {'0000': 395, '0001': 37, '0010': 2013, '0011': 140, '0100': 285, '0101': 30, '0110': 268, '0111': 24, '1000': 265, '1001': 37, '1010': 1886, '1011': 151, '1100': 832, '1101': 87, '1110': 1489, '1111': 61}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:5.497787143782138 counts: {'0000': 281, '0001': 62, '0010': 1818, '0011': 246, '0100': 412, '0101': 54, '0110': 349, '0111': 53, '1000': 161, '1001': 58, '1010': 1155, '1011': 260, '1100': 1309, '1101': 139, '1110': 1439, '1111': 204}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:5.759586531581287 counts: {'0000': 857, '0001': 30, '0010': 1003, '0011': 91, '0100': 280, '0101': 12, '0110': 113, '0111': 24, '1000': 457, '1001': 38, '1010': 1951, '1011': 167, '1100': 2229, '1101': 87, '1110': 564, '1111': 97}
circuit: inverseQFT4 qubit: 0 theta: 0.2617993877991494 phi:6.021385919380436 counts: {'0000': 290, '0001': 45, '0010': 1393, '0011': 208, '0100': 397, '0101': 28, '0110': 209, '0111': 21, '1000': 437, '1001': 51, '1010': 2082, '1011': 264, '1100': 1585, '1101': 83, '1110': 860, '1111': 47}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:0.0 counts: {'0000': 305, '0001': 36, '0010': 925, '0011': 188, '0100': 219, '0101': 46, '0110': 247, '0111': 85, '1000': 329, '1001': 50, '1010': 2039, '1011': 433, '1100': 1487, '1101': 181, '1110': 1219, '1111': 211}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:0.2617993877991494 counts: {'0000': 495, '0001': 167, '0010': 1886, '0011': 523, '0100': 464, '0101': 132, '0110': 423, '0111': 131, '1000': 211, '1001': 78, '1010': 995, '1011': 361, '1100': 752, '1101': 180, '1110': 942, '1111': 260}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:0.5235987755982988 counts: {'0000': 790, '0001': 102, '0010': 1125, '0011': 243, '0100': 740, '0101': 155, '0110': 157, '0111': 94, '1000': 560, '1001': 104, '1010': 1189, '1011': 267, '1100': 1581, '1101': 214, '1110': 444, '1111': 235}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:0.7853981633974483 counts: {'0000': 346, '0001': 54, '0010': 871, '0011': 214, '0100': 321, '0101': 44, '0110': 279, '0111': 95, '1000': 303, '1001': 61, '1010': 1783, '1011': 385, '1100': 1600, '1101': 193, '1110': 1182, '1111': 269}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:1.0471975511965976 counts: {'0000': 263, '0001': 135, '0010': 1196, '0011': 468, '0100': 962, '0101': 176, '0110': 764, '0111': 228, '1000': 311, '1001': 133, '1010': 1272, '1011': 456, '1100': 680, '1101': 166, '1110': 587, '1111': 203}
circuit: inverseQFT4 qubit: 0 theta: 0.5235987755982988 phi:1.308996938995747 counts: {'0000': 382, '0001': 117, '0010': 1430, '0011': 294, '0100': 319, '0101': 105, '0110': 325, '0111': 129, '1000': 225, '1001': 104, '1010': 1908, '1011': 346, '1100': 921, '1101': 141, '1110': 995, '1111': 259}
