circuit: inverseQFT4 qubit: 0 theta: 2.0943951023931953 phi:4.974188368183839 counts: {'0000': 285, '0001': 780, '0010': 613, '0011': 1287, '0100': 84, '0101': 143, '0110': 196, '0111': 371, '1000': 328, '1001': 816, '1010': 639, '1011': 1580, '1100': 92, '1101': 207, '1110': 191, '1111': 388}
circuit: inverseQFT4 qubit: 0 theta: 2.0943951023931953 phi:5.235987755982988 counts: {'0000': 500, '0001': 425, '0010': 749, '0011': 1266, '0100': 196, '0101': 265, '0110': 341, '0111': 606, '1000': 267, '1001': 362, '1010': 593, '1011': 1181, '1100': 177, '1101': 169, '1110': 364, '1111': 539}
circuit: inverseQFT4 qubit: 0 theta: 2.0943951023931953 phi:5.497787143782138 counts: {'0000': 176, '0001': 580, '0010': 620, '0011': 1443, '0100': 168, '0101': 308, '0110': 527, '0111': 1163, '1000': 93, '1001': 187, '1010': 517, '1011': 1219, '1100': 131, '1101': 148, '1110': 235, '1111': 485}
circuit: inverseQFT4 qubit: 0 theta: 2.0943951023931953 phi:5.759586531581287 counts: {'0000': 318, '0001': 735, '0010': 799, '0011': 1834, '0100': 148, '0101': 276, '0110': 362, '0111': 540, '1000': 149, '1001': 237, '1010': 476, '1011': 1268, '1100': 119, '1101': 159, '1110': 201, '1111': 379}
circuit: inverseQFT4 qubit: 0 theta: 2.0943951023931953 phi:6.021385919380436 counts: {'0000': 458, '0001': 388, '0010': 534, '0011': 1267, '0100': 226, '0101': 249, '0110': 286, '0111': 643, '1000': 469, '1001': 457, '1010': 593, '1011': 1286, '1100': 172, '1101': 237, '1110': 266, '1111': 469}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:0.0 counts: {'0000': 295, '0001': 489, '0010': 459, '0011': 1507, '0100': 109, '0101': 223, '0110': 248, '0111': 760, '1000': 206, '1001': 377, '1010': 481, '1011': 1610, '1100': 118, '1101': 211, '1110': 230, '1111': 677}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:0.2617993877991494 counts: {'0000': 114, '0001': 430, '0010': 432, '0011': 1604, '0100': 113, '0101': 312, '0110': 615, '0111': 1382, '1000': 108, '1001': 248, '1010': 409, '1011': 1261, '1100': 125, '1101': 168, '1110': 232, '1111': 447}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:0.5235987755982988 counts: {'0000': 420, '0001': 459, '0010': 465, '0011': 1624, '0100': 233, '0101': 263, '0110': 216, '0111': 838, '1000': 334, '1001': 359, '1010': 302, '1011': 1176, '1100': 195, '1101': 227, '1110': 205, '1111': 684}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:0.7853981633974483 counts: {'0000': 312, '0001': 435, '0010': 781, '0011': 1777, '0100': 119, '0101': 214, '0110': 241, '0111': 639, '1000': 199, '1001': 339, '1010': 621, '1011': 1382, '1100': 90, '1101': 153, '1110': 255, '1111': 443}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:1.0471975511965976 counts: {'0000': 198, '0001': 423, '0010': 748, '0011': 2035, '0100': 135, '0101': 360, '0110': 259, '0111': 1163, '1000': 101, '1001': 274, '1010': 369, '1011': 941, '1100': 61, '1101': 180, '1110': 208, '1111': 545}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:1.308996938995747 counts: {'0000': 166, '0001': 388, '0010': 721, '0011': 2618, '0100': 90, '0101': 239, '0110': 282, '0111': 501, '1000': 139, '1001': 235, '1010': 472, '1011': 1274, '1100': 71, '1101': 215, '1110': 232, '1111': 357}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:1.5707963267948966 counts: {'0000': 261, '0001': 616, '0010': 388, '0011': 1955, '0100': 117, '0101': 376, '0110': 200, '0111': 1071, '1000': 140, '1001': 312, '1010': 341, '1011': 967, '1100': 94, '1101': 198, '1110': 247, '1111': 717}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:1.832595714594046 counts: {'0000': 121, '0001': 576, '0010': 476, '0011': 1897, '0100': 115, '0101': 307, '0110': 249, '0111': 751, '1000': 92, '1001': 289, '1010': 429, '1011': 1959, '1100': 83, '1101': 131, '1110': 148, '1111': 377}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:2.0943951023931953 counts: {'0000': 346, '0001': 1424, '0010': 359, '0011': 974, '0100': 267, '0101': 1074, '0110': 148, '0111': 271, '1000': 360, '1001': 803, '1010': 257, '1011': 496, '1100': 218, '1101': 686, '1110': 106, '1111': 211}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:2.356194490192345 counts: {'0000': 481, '0001': 841, '0010': 428, '0011': 1226, '0100': 165, '0101': 282, '0110': 233, '0111': 534, '1000': 232, '1001': 666, '1010': 429, '1011': 1276, '1100': 117, '1101': 253, '1110': 267, '1111': 570}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:2.617993877991494 counts: {'0000': 428, '0001': 967, '0010': 389, '0011': 943, '0100': 285, '0101': 1133, '0110': 177, '0111': 900, '1000': 213, '1001': 476, '1010': 164, '1011': 346, '1100': 238, '1101': 619, '1110': 170, '1111': 552}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:2.8797932657906435 counts: {'0000': 383, '0001': 474, '0010': 512, '0011': 1771, '0100': 156, '0101': 201, '0110': 241, '0111': 682, '1000': 259, '1001': 370, '1010': 331, '1011': 1273, '1100': 205, '1101': 205, '1110': 227, '1111': 710}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:3.141592653589793 counts: {'0000': 428, '0001': 869, '0010': 477, '0011': 1429, '0100': 186, '0101': 353, '0110': 225, '0111': 597, '1000': 216, '1001': 607, '1010': 336, '1011': 1000, '1100': 137, '1101': 293, '1110': 245, '1111': 602}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:3.4033920413889422 counts: {'0000': 148, '0001': 611, '0010': 582, '0011': 2106, '0100': 90, '0101': 261, '0110': 221, '0111': 686, '1000': 76, '1001': 306, '1010': 383, '1011': 1752, '1100': 85, '1101': 157, '1110': 134, '1111': 402}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:3.665191429188092 counts: {'0000': 420, '0001': 933, '0010': 673, '0011': 1837, '0100': 128, '0101': 438, '0110': 165, '0111': 747, '1000': 180, '1001': 561, '1010': 308, '1011': 854, '1100': 62, '1101': 221, '1110': 118, '1111': 355}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:3.926990816987241 counts: {'0000': 174, '0001': 477, '0010': 527, '0011': 1454, '0100': 226, '0101': 297, '0110': 619, '0111': 1027, '1000': 104, '1001': 260, '1010': 390, '1011': 1330, '1100': 142, '1101': 155, '1110': 286, '1111': 532}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:4.1887902047863905 counts: {'0000': 264, '0001': 413, '0010': 354, '0011': 1838, '0100': 137, '0101': 338, '0110': 249, '0111': 687, '1000': 269, '1001': 391, '1010': 337, '1011': 1620, '1100': 130, '1101': 287, '1110': 180, '1111': 506}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:4.45058959258554 counts: {'0000': 431, '0001': 445, '0010': 570, '0011': 1369, '0100': 217, '0101': 237, '0110': 336, '0111': 646, '1000': 313, '1001': 416, '1010': 431, '1011': 1313, '1100': 183, '1101': 200, '1110': 262, '1111': 631}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:4.71238898038469 counts: {'0000': 177, '0001': 435, '0010': 503, '0011': 1915, '0100': 92, '0101': 235, '0110': 216, '0111': 537, '1000': 161, '1001': 398, '1010': 420, '1011': 1957, '1100': 121, '1101': 205, '1110': 219, '1111': 409}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:4.974188368183839 counts: {'0000': 182, '0001': 570, '0010': 576, '0011': 1984, '0100': 120, '0101': 320, '0110': 257, '0111': 1235, '1000': 121, '1001': 253, '1010': 274, '1011': 746, '1100': 83, '1101': 201, '1110': 284, '1111': 794}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:5.235987755982988 counts: {'0000': 215, '0001': 521, '0010': 581, '0011': 1929, '0100': 124, '0101': 322, '0110': 262, '0111': 1168, '1000': 126, '1001': 221, '1010': 291, '1011': 738, '1100': 88, '1101': 211, '1110': 317, '1111': 886}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:5.497787143782138 counts: {'0000': 372, '0001': 373, '0010': 398, '0011': 1648, '0100': 175, '0101': 203, '0110': 176, '0111': 763, '1000': 269, '1001': 319, '1010': 307, '1011': 1647, '1100': 192, '1101': 215, '1110': 231, '1111': 712}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:5.759586531581287 counts: {'0000': 718, '0001': 960, '0010': 255, '0011': 1031, '0100': 307, '0101': 531, '0110': 155, '0111': 382, '1000': 474, '1001': 768, '1010': 213, '1011': 861, '1100': 270, '1101': 486, '1110': 156, '1111': 433}
circuit: inverseQFT4 qubit: 0 theta: 2.356194490192345 phi:6.021385919380436 counts: {'0000': 437, '0001': 870, '0010': 670, '0011': 1759, '0100': 155, '0101': 337, '0110': 170, '0111': 465, '1000': 264, '1001': 468, '1010': 497, '1011': 1051, '1100': 119, '1101': 243, '1110': 167, '1111': 328}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:0.0 counts: {'0000': 221, '0001': 787, '0010': 226, '0011': 1436, '0100': 92, '0101': 184, '0110': 141, '0111': 488, '1000': 234, '1001': 980, '1010': 280, '1011': 1984, '1100': 70, '1101': 264, '1110': 117, '1111': 496}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:0.2617993877991494 counts: {'0000': 200, '0001': 644, '0010': 525, '0011': 2289, '0100': 118, '0101': 481, '0110': 191, '0111': 1119, '1000': 114, '1001': 336, '1010': 166, '1011': 702, '1100': 80, '1101': 245, '1110': 179, '1111': 611}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:0.5235987755982988 counts: {'0000': 422, '0001': 638, '0010': 645, '0011': 1748, '0100': 164, '0101': 323, '0110': 220, '0111': 607, '1000': 202, '1001': 438, '1010': 256, '1011': 1262, '1100': 118, '1101': 303, '1110': 186, '1111': 468}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:0.7853981633974483 counts: {'0000': 99, '0001': 447, '0010': 261, '0011': 1636, '0100': 170, '0101': 440, '0110': 369, '0111': 1621, '1000': 68, '1001': 200, '1010': 348, '1011': 1248, '1100': 135, '1101': 170, '1110': 219, '1111': 569}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:1.0471975511965976 counts: {'0000': 211, '0001': 649, '0010': 575, '0011': 2507, '0100': 106, '0101': 480, '0110': 208, '0111': 1163, '1000': 108, '1001': 237, '1010': 171, '1011': 534, '1100': 77, '1101': 174, '1110': 160, '1111': 640}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:1.308996938995747 counts: {'0000': 165, '0001': 564, '0010': 548, '0011': 3171, '0100': 116, '0101': 454, '0110': 210, '0111': 562, '1000': 135, '1001': 182, '1010': 310, '1011': 692, '1100': 73, '1101': 248, '1110': 146, '1111': 424}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:1.5707963267948966 counts: {'0000': 154, '0001': 601, '0010': 521, '0011': 2283, '0100': 58, '0101': 234, '0110': 287, '0111': 1860, '1000': 79, '1001': 228, '1010': 223, '1011': 718, '1100': 74, '1101': 152, '1110': 131, '1111': 397}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:1.832595714594046 counts: {'0000': 795, '0001': 848, '0010': 280, '0011': 984, '0100': 259, '0101': 675, '0110': 173, '0111': 336, '1000': 409, '1001': 521, '1010': 269, '1011': 726, '1100': 306, '1101': 552, '1110': 285, '1111': 582}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:2.0943951023931953 counts: {'0000': 129, '0001': 929, '0010': 380, '0011': 2673, '0100': 121, '0101': 387, '0110': 168, '0111': 1250, '1000': 116, '1001': 231, '1010': 187, '1011': 500, '1100': 48, '1101': 148, '1110': 105, '1111': 628}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:2.356194490192345 counts: {'0000': 980, '0001': 873, '0010': 255, '0011': 594, '0100': 265, '0101': 540, '0110': 204, '0111': 347, '1000': 562, '1001': 538, '1010': 343, '1011': 661, '1100': 385, '1101': 542, '1110': 296, '1111': 615}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:2.617993877991494 counts: {'0000': 245, '0001': 804, '0010': 268, '0011': 1216, '0100': 122, '0101': 363, '0110': 166, '0111': 574, '1000': 263, '1001': 735, '1010': 303, '1011': 1497, '1100': 154, '1101': 380, '1110': 210, '1111': 700}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:2.8797932657906435 counts: {'0000': 120, '0001': 615, '0010': 462, '0011': 2312, '0100': 60, '0101': 254, '0110': 199, '0111': 930, '1000': 81, '1001': 300, '1010': 342, '1011': 1829, '1100': 46, '1101': 106, '1110': 105, '1111': 239}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:3.141592653589793 counts: {'0000': 248, '0001': 1103, '0010': 174, '0011': 1707, '0100': 124, '0101': 366, '0110': 141, '0111': 506, '1000': 191, '1001': 904, '1010': 167, '1011': 1506, '1100': 96, '1101': 256, '1110': 128, '1111': 383}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:3.4033920413889422 counts: {'0000': 146, '0001': 710, '0010': 346, '0011': 2335, '0100': 82, '0101': 305, '0110': 187, '0111': 838, '1000': 73, '1001': 277, '1010': 252, '1011': 1854, '1100': 67, '1101': 123, '1110': 118, '1111': 287}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:3.665191429188092 counts: {'0000': 380, '0001': 668, '0010': 471, '0011': 2546, '0100': 136, '0101': 152, '0110': 315, '0111': 672, '1000': 164, '1001': 295, '1010': 281, '1011': 1148, '1100': 85, '1101': 160, '1110': 208, '1111': 319}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:3.926990816987241 counts: {'0000': 109, '0001': 550, '0010': 325, '0011': 1891, '0100': 117, '0101': 275, '0110': 418, '0111': 1577, '1000': 63, '1001': 201, '1010': 312, '1011': 1362, '1100': 96, '1101': 141, '1110': 181, '1111': 382}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:4.1887902047863905 counts: {'0000': 418, '0001': 708, '0010': 251, '0011': 2205, '0100': 167, '0101': 311, '0110': 176, '0111': 838, '1000': 197, '1001': 320, '1010': 250, '1011': 1284, '1100': 95, '1101': 182, '1110': 146, '1111': 452}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:4.45058959258554 counts: {'0000': 331, '0001': 798, '0010': 445, '0011': 2492, '0100': 116, '0101': 227, '0110': 182, '0111': 685, '1000': 192, '1001': 346, '1010': 286, '1011': 1107, '1100': 72, '1101': 161, '1110': 203, '1111': 357}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:4.71238898038469 counts: {'0000': 564, '0001': 483, '0010': 342, '0011': 1943, '0100': 202, '0101': 295, '0110': 171, '0111': 785, '1000': 243, '1001': 321, '1010': 172, '1011': 1204, '1100': 181, '1101': 207, '1110': 183, '1111': 704}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:4.974188368183839 counts: {'0000': 215, '0001': 748, '0010': 731, '0011': 2643, '0100': 116, '0101': 326, '0110': 266, '0111': 526, '1000': 184, '1001': 353, '1010': 312, '1011': 894, '1100': 62, '1101': 198, '1110': 128, '1111': 298}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:5.235987755982988 counts: {'0000': 252, '0001': 868, '0010': 803, '0011': 2613, '0100': 107, '0101': 369, '0110': 267, '0111': 588, '1000': 150, '1001': 258, '1010': 259, '1011': 685, '1100': 70, '1101': 178, '1110': 154, '1111': 379}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:5.497787143782138 counts: {'0000': 107, '0001': 495, '0010': 393, '0011': 1483, '0100': 168, '0101': 277, '0110': 745, '0111': 1363, '1000': 89, '1001': 246, '1010': 374, '1011': 1442, '1100': 91, '1101': 145, '1110': 261, '1111': 321}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:5.759586531581287 counts: {'0000': 110, '0001': 483, '0010': 427, '0011': 1894, '0100': 188, '0101': 282, '0110': 773, '0111': 1237, '1000': 74, '1001': 206, '1010': 325, '1011': 1244, '1100': 93, '1101': 155, '1110': 195, '1111': 314}
circuit: inverseQFT4 qubit: 0 theta: 2.617993877991494 phi:6.021385919380436 counts: {'0000': 330, '0001': 565, '0010': 244, '0011': 2100, '0100': 152, '0101': 265, '0110': 202, '0111': 515, '1000': 258, '1001': 393, '1010': 246, '1011': 1918, '1100': 98, '1101': 206, '1110': 166, '1111': 342}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:0.0 counts: {'0000': 229, '0001': 1045, '0010': 496, '0011': 2206, '0100': 93, '0101': 306, '0110': 252, '0111': 606, '1000': 118, '1001': 254, '1010': 196, '1011': 1363, '1100': 91, '1101': 148, '1110': 143, '1111': 454}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:0.2617993877991494 counts: {'0000': 493, '0001': 533, '0010': 528, '0011': 1864, '0100': 191, '0101': 347, '0110': 222, '0111': 818, '1000': 205, '1001': 260, '1010': 230, '1011': 1051, '1100': 170, '1101': 162, '1110': 240, '1111': 686}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:0.5235987755982988 counts: {'0000': 146, '0001': 566, '0010': 279, '0011': 1953, '0100': 151, '0101': 365, '0110': 386, '0111': 1359, '1000': 67, '1001': 215, '1010': 277, '1011': 1440, '1100': 81, '1101': 188, '1110': 153, '1111': 374}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:0.7853981633974483 counts: {'0000': 1279, '0001': 996, '0010': 405, '0011': 586, '0100': 434, '0101': 452, '0110': 205, '0111': 262, '1000': 727, '1001': 505, '1010': 374, '1011': 460, '1100': 378, '1101': 324, '1110': 310, '1111': 303}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:1.0471975511965976 counts: {'0000': 236, '0001': 767, '0010': 74, '0011': 762, '0100': 758, '0101': 1779, '0110': 112, '0111': 1157, '1000': 181, '1001': 397, '1010': 58, '1011': 375, '1100': 294, '1101': 545, '1110': 75, '1111': 430}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:1.308996938995747 counts: {'0000': 134, '0001': 606, '0010': 307, '0011': 3639, '0100': 75, '0101': 281, '0110': 206, '0111': 683, '1000': 142, '1001': 179, '1010': 296, '1011': 761, '1100': 73, '1101': 136, '1110': 116, '1111': 366}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:1.5707963267948966 counts: {'0000': 161, '0001': 1045, '0010': 417, '0011': 2659, '0100': 66, '0101': 252, '0110': 190, '0111': 763, '1000': 84, '1001': 251, '1010': 218, '1011': 1097, '1100': 79, '1101': 149, '1110': 144, '1111': 425}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:1.832595714594046 counts: {'0000': 383, '0001': 691, '0010': 346, '0011': 1714, '0100': 137, '0101': 396, '0110': 161, '0111': 720, '1000': 195, '1001': 405, '1010': 253, '1011': 1351, '1100': 93, '1101': 275, '1110': 160, '1111': 720}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:2.0943951023931953 counts: {'0000': 148, '0001': 860, '0010': 90, '0011': 976, '0100': 155, '0101': 1339, '0110': 101, '0111': 1561, '1000': 96, '1001': 495, '1010': 42, '1011': 412, '1100': 106, '1101': 750, '1110': 91, '1111': 778}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:2.356194490192345 counts: {'0000': 122, '0001': 459, '0010': 298, '0011': 1526, '0100': 141, '0101': 325, '0110': 604, '0111': 1312, '1000': 93, '1001': 302, '1010': 314, '1011': 1554, '1100': 101, '1101': 192, '1110': 285, '1111': 372}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:2.617993877991494 counts: {'0000': 223, '0001': 699, '0010': 197, '0011': 1945, '0100': 119, '0101': 315, '0110': 111, '0111': 788, '1000': 182, '1001': 434, '1010': 261, '1011': 1631, '1100': 117, '1101': 214, '1110': 144, '1111': 620}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:2.8797932657906435 counts: {'0000': 366, '0001': 502, '0010': 447, '0011': 2287, '0100': 116, '0101': 268, '0110': 287, '0111': 671, '1000': 185, '1001': 304, '1010': 250, '1011': 1301, '1100': 130, '1101': 196, '1110': 227, '1111': 463}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:3.141592653589793 counts: {'0000': 336, '0001': 1152, '0010': 234, '0011': 1240, '0100': 199, '0101': 419, '0110': 182, '0111': 629, '1000': 233, '1001': 787, '1010': 204, '1011': 1040, '1100': 133, '1101': 392, '1110': 178, '1111': 642}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:3.4033920413889422 counts: {'0000': 167, '0001': 790, '0010': 274, '0011': 3141, '0100': 74, '0101': 324, '0110': 147, '0111': 527, '1000': 232, '1001': 317, '1010': 271, '1011': 1081, '1100': 57, '1101': 163, '1110': 102, '1111': 333}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:3.665191429188092 counts: {'0000': 187, '0001': 945, '0010': 179, '0011': 1401, '0100': 93, '0101': 303, '0110': 136, '0111': 685, '1000': 221, '1001': 876, '1010': 201, '1011': 1561, '1100': 88, '1101': 279, '1110': 120, '1111': 725}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:3.926990816987241 counts: {'0000': 134, '0001': 463, '0010': 453, '0011': 1860, '0100': 68, '0101': 287, '0110': 184, '0111': 1801, '1000': 83, '1001': 291, '1010': 315, '1011': 1113, '1100': 82, '1101': 182, '1110': 131, '1111': 553}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:4.1887902047863905 counts: {'0000': 170, '0001': 481, '0010': 322, '0011': 1696, '0100': 160, '0101': 449, '0110': 367, '0111': 2402, '1000': 53, '1001': 124, '1010': 177, '1011': 833, '1100': 95, '1101': 142, '1110': 138, '1111': 391}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:4.45058959258554 counts: {'0000': 103, '0001': 498, '0010': 348, '0011': 1647, '0100': 191, '0101': 380, '0110': 755, '0111': 1570, '1000': 80, '1001': 207, '1010': 256, '1011': 1309, '1100': 94, '1101': 160, '1110': 160, '1111': 242}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:4.71238898038469 counts: {'0000': 94, '0001': 920, '0010': 177, '0011': 2100, '0100': 103, '0101': 730, '0110': 82, '0111': 1551, '1000': 150, '1001': 219, '1010': 146, '1011': 439, '1100': 77, '1101': 168, '1110': 151, '1111': 893}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:4.974188368183839 counts: {'0000': 251, '0001': 1720, '0010': 154, '0011': 2288, '0100': 103, '0101': 504, '0110': 112, '0111': 498, '1000': 120, '1001': 607, '1010': 116, '1011': 860, '1100': 85, '1101': 220, '1110': 83, '1111': 279}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:5.235987755982988 counts: {'0000': 389, '0001': 690, '0010': 272, '0011': 2423, '0100': 165, '0101': 431, '0110': 245, '0111': 583, '1000': 165, '1001': 286, '1010': 206, '1011': 1403, '1100': 89, '1101': 159, '1110': 144, '1111': 350}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:5.497787143782138 counts: {'0000': 132, '0001': 664, '0010': 307, '0011': 3596, '0100': 98, '0101': 575, '0110': 163, '0111': 626, '1000': 127, '1001': 184, '1010': 269, '1011': 520, '1100': 70, '1101': 248, '1110': 103, '1111': 318}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:5.759586531581287 counts: {'0000': 153, '0001': 736, '0010': 402, '0011': 2712, '0100': 82, '0101': 490, '0110': 124, '0111': 1309, '1000': 98, '1001': 184, '1010': 139, '1011': 503, '1100': 65, '1101': 195, '1110': 149, '1111': 659}
circuit: inverseQFT4 qubit: 0 theta: 2.8797932657906435 phi:6.021385919380436 counts: {'0000': 278, '0001': 902, '0010': 213, '0011': 2179, '0100': 155, '0101': 373, '0110': 146, '0111': 970, '1000': 172, '1001': 340, '1010': 211, '1011': 1252, '1100': 99, '1101': 132, '1110': 127, '1111': 451}
circuit: inverseQFT4 qubit: 0 theta: 3.141592653589793 phi:0.0 counts: {'0000': 158, '0001': 524, '0010': 274, '0011': 1868, '0100': 78, '0101': 313, '0110': 312, '0111': 1436, '1000': 87, '1001': 256, '1010': 262, '1011': 1709, '1100': 105, '1101': 143, '1110': 192, '1111': 283}
circuit: inverseQFT4 qubit: 0 theta: 3.141592653589793 phi:0.2617993877991494 counts: {'0000': 150, '0001': 443, '0010': 294, '0011': 1623, '0100': 155, '0101': 351, '0110': 670, '0111': 1510, '1000': 78, '1001': 275, '1010': 260, '1011': 1393, '1100': 96, '1101': 178, '1110': 190, '1111': 334}
circuit: inverseQFT4 qubit: 0 theta: 3.141592653589793 phi:0.5235987755982988 counts: {'0000': 167, '0001': 605, '0010': 222, '0011': 1887, '0100': 129, '0101': 411, '0110': 329, '0111': 1475, '1000': 77, '1001': 216, '1010': 331, '1011': 1248, '1100': 102, '1101': 165, '1110': 184, '1111': 452}
circuit: inverseQFT4 qubit: 0 theta: 3.141592653589793 phi:0.7853981633974483 counts: {'0000': 368, '0001': 539, '0010': 425, '0011': 2549, '0100': 128, '0101': 324, '0110': 247, '0111': 551, '1000': 114, '1001': 165, '1010': 277, '1011': 1499, '1100': 93, '1101': 158, '1110': 184, '1111': 379}
circuit: inverseQFT4 qubit: 0 theta: 3.141592653589793 phi:1.0471975511965976 counts: {'0000': 274, '0001': 843, '0010': 314, '0011': 2926, '0100': 100, '0101': 397, '0110': 188, '0111': 841, '1000': 107, '1001': 292, '1010': 174, '1011': 682, '1100': 82, '1101': 193, '1110': 154, '1111': 433}
circuit: inverseQFT4 qubit: 0 theta: 3.141592653589793 phi:1.308996938995747 counts: {'0000': 479, '0001': 853, '0010': 222, '0011': 2179, '0100': 170, '0101': 430, '0110': 170, '0111': 816, '1000': 143, '1001': 201, '1010': 154, '1011': 1119, '1100': 86, '1101': 174, '1110': 176, '1111': 628}
circuit: inverseQFT4 qubit: 0 theta: 3.141592653589793 phi:1.5707963267948966 counts: {'0000': 465, '0001': 853, '0010': 166, '0011': 593, '0100': 1179, '0101': 1851, '0110': 159, '0111': 752, '1000': 263, '1001': 249, '1010': 102, '1011': 296, '1100': 343, '1101': 430, '1110': 79, '1111': 220}
circuit: inverseQFT4 qubit: 0 theta: 3.141592653589793 phi:1.832595714594046 counts: {'0000': 299, '0001': 2491, '0010': 145, '0011': 1442, '0100': 97, '0101': 711, '0110': 74, '0111': 651, '1000': 440, '1001': 481, '1010': 145, '1011': 382, '1100': 104, '1101': 237, '1110': 76, '1111': 225}
circuit: inverseQFT4 qubit: 0 theta: 3.141592653589793 phi:2.0943951023931953 counts: {'0000': 162, '0001': 1146, '0010': 215, '0011': 3579, '0100': 90, '0101': 322, '0110': 124, '0111': 604, '1000': 225, '1001': 201, '1010': 210, '1011': 482, '1100': 59, '1101': 163, '1110': 78, '1111': 340}
